"","bias","MRS","type","Method","Behaviour"
"506",-0.158488953924855,0.283905981573618,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"507",-0.15250130393023,0.280802823072448,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"508",-0.157153068011563,0.284881646395405,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"509",-0.160499456768438,0.283454423040814,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"510",-0.18723861492833,0.284113273578287,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"511",-0.17182993437851,0.285825368401711,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"512",-0.0990801297299663,0.281569236462563,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"513",-0.117632856227214,0.283710293677043,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"514",-0.156859850128366,0.283923764075083,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"515",-0.152594790063857,0.285129108551298,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"516",-0.14875034672575,0.286346076679975,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"517",-0.13201120421936,0.28521309951868,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"518",-0.150436141320043,0.283897628866286,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"519",-0.123707214049298,0.282998120589043,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"520",-0.134480679267154,0.283644953058207,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"521",-0.169521496620928,0.302782189139666,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"522",-0.187305042192424,0.298898695020319,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"523",-0.178662589386416,0.298334887314981,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"524",-0.179221435961031,0.297088956826859,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"525",-0.154114146356009,0.300665767077377,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"526",-0.0798754189662053,0.299375075509159,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"527",-0.182904270850261,0.302295949470262,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"528",-0.144002645698567,0.299985240612006,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"529",-0.120971139889497,0.301072871235724,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"530",-0.161470980017013,0.29990172982661,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"531",-0.115425109190824,0.299337083340422,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"532",-0.11753278980096,0.303294514816323,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"533",-0.135954906896048,0.300690378879332,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"534",-0.0812192431366873,0.300439341717847,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"535",-0.141937094640918,0.300014878988449,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"536",-0.127798309987848,0.301551381588742,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"537",-0.183956095922879,0.299908054688187,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"538",-0.166686831075295,0.300963525981376,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"539",-0.204007533760564,0.302602076249333,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"540",-0.149447784653524,0.301794829782432,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"541",-0.131135814131638,0.315126640931908,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"542",-0.173702209135156,0.316103982373503,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"543",-0.172493390843683,0.317252500665459,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"544",-0.157515386421853,0.314181268744574,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"545",-0.137051620842764,0.315495647717639,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"546",-0.195841576236414,0.313026138691009,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"547",-0.142978242362182,0.312893007021036,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"548",-0.135759065693186,0.314681126707763,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"549",-0.20632770355956,0.312360221554825,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"550",-0.147338170848257,0.30909106039736,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"551",-0.209164526892906,0.311073068800039,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"552",-0.160539899485861,0.31353136911089,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"553",-0.140621447562,0.313446925310134,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"554",-0.122708891061455,0.315917664750606,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"555",-0.17059245387392,0.31585188021665,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"556",-0.130933581260489,0.315057356658741,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"557",-0.127275948319454,0.316398641986461,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"558",-0.157163263448387,0.312466602032576,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"559",-0.150330935908875,0.311387180835234,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"560",-0.143671075450294,0.316793547596372,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"561",-0.201628592360227,0.321251662547265,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"562",-0.152965303770766,0.32727900260785,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"563",-0.169511716335478,0.327282039332952,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"564",-0.135310574289416,0.324547384919712,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"565",-0.124656548231985,0.327701757726017,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"566",-0.135029734070594,0.324925350298708,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"567",-0.184193552513562,0.323844234230857,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"568",-0.180769424091777,0.325709799910008,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"569",-0.124150790463193,0.326638558974634,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"570",-0.180742592280987,0.324066715359704,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"571",-0.14795984886518,0.319988468906987,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"572",-0.132243348121954,0.322026589228928,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"573",-0.159402152875626,0.326557479982771,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"574",-0.144867791940159,0.32589106636072,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"575",-0.179333377211802,0.327405576964505,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"576",-0.14347061809295,0.327426105005292,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"577",-0.195626172250608,0.325267472317056,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"578",-0.165413207566503,0.324148458163766,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"579",-0.147346089131168,0.322078650846535,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"580",-0.120112014279462,0.324064801057179,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"581",-0.19365195401232,0.331368417456196,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"582",-0.173885550337499,0.331989586938796,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"583",-0.162084933744078,0.336737285511064,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"584",-0.150009357544025,0.330824290966072,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"585",-0.142955883112769,0.336567102771395,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"586",-0.108057866996864,0.331671039544471,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"587",-0.0910756732286512,0.336579392600351,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"588",-0.18901426661391,0.335078652843933,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"589",-0.121993390160863,0.334125700126949,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"590",-0.113085568682588,0.334975024259512,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"591",-0.153269766251961,0.335604054206173,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"592",-0.13478604966261,0.336259560303294,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"593",-0.144576167621361,0.335092110666485,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"594",-0.118347119472032,0.333128161647184,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"595",-0.19874563332103,0.335423393240446,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"596",-0.211219492937769,0.33284977990401,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"597",-0.06437591141565,0.335017657726377,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"598",-0.193578351070607,0.332712639703875,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"599",-0.0872471309207003,0.336601553634103,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"600",-0.139260904581104,0.333751422959045,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"601",-0.16565114566231,0.345129245712567,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"602",-0.176300288276443,0.343975306082278,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"603",-0.172747826331266,0.343521252144287,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"604",-0.182539620932336,0.343675687270083,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"605",-0.13536647655042,0.339977815815012,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"606",-0.186803132167039,0.347555047162332,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"607",-0.202081627457681,0.343932483525974,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"608",-0.169463752739222,0.344080281074127,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"609",-0.155592339863052,0.342561805833676,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"610",-0.223970067022404,0.345182137227497,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"611",-0.180121160612594,0.34581893059472,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"612",-0.214598316796416,0.340022513374012,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"613",-0.146830514401467,0.346592487944497,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"614",-0.183450897234076,0.346262265205225,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"615",-0.205249535195355,0.343130291284311,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"616",-0.159192177264978,0.344917537952993,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"617",-0.180791373341929,0.341237924154668,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"618",-0.114663838343084,0.34661047388677,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"619",-0.20289173488444,0.342719600044414,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"620",-0.144412318897635,0.343471338033749,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"621",-0.13152946429479,0.35279732293218,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"622",-0.154392550865049,0.353262085298311,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"623",-0.186796443467674,0.357650093753385,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"624",-0.128806095230083,0.354312083272506,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"625",-0.173060804287646,0.353359686646507,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"626",-0.189043537683714,0.353706039026071,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"627",-0.132854611001309,0.351696523854225,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"628",-0.184221465920563,0.352130185490436,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"629",-0.203470078541492,0.350352770758704,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"630",-0.19652445035673,0.352608162733938,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"631",-0.225663472995149,0.350083932377773,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"632",-0.190831979635536,0.352221020434308,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"633",-0.172995511145242,0.353132727619493,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"634",-0.10373918212641,0.354902068356335,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"635",-0.186004406080924,0.352850884585923,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"636",-0.151245456003736,0.351999401712545,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"637",-0.153894160102396,0.352400226567352,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"638",-0.147609148344136,0.351943108661058,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"639",-0.151974047973852,0.3524863563216,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"640",-0.13616641827051,0.35350679928505,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"641",-0.146968022850516,0.35686778926793,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"642",-0.179278552915637,0.360430202968822,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"643",-0.178139442213066,0.359917904356706,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"644",-0.134797652791656,0.360347922280924,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"645",-0.19725310644305,0.352773238646959,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"646",-0.119573213919133,0.361575447360303,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"647",-0.144007664723245,0.362969226499021,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"648",-0.148214025014045,0.35652282016891,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"649",-0.149776453125325,0.358510436839985,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"650",-0.129313433409148,0.36102206440064,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"651",-0.120800417861649,0.358076271898722,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"652",-0.150944277461301,0.357189038084199,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"653",-0.161673297124631,0.360414823296258,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"654",-0.187324366735061,0.357371858471947,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"655",-0.108314849978154,0.358388767819917,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"656",-0.133653916390727,0.361404689700934,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"657",-0.160193972797389,0.362649467802215,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"658",-0.181224157683195,0.362271353657655,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"659",-0.132542086580958,0.357653012105855,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"660",-0.15647798642071,0.358893669788405,"Missed speeds absent","Harmonic mean","Bimodal: 25% moving"
"661",-0.215384983522982,0.183467296067525,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"662",-0.156337475724318,0.184682081372314,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"663",-0.125908609044933,0.183795055870975,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"664",-0.168174981669904,0.184267512412841,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"665",-0.221704030842248,0.184439119220622,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"666",-0.29387375904967,0.182451456231101,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"667",-0.196720396780404,0.186283738494183,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"668",-0.234183612397146,0.1839933078629,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"669",-0.0624216244580496,0.183689561748048,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"670",-0.251985870935506,0.184887513305079,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"671",-0.155820507745632,0.182818483045006,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"672",-0.199297731776896,0.182670760421775,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"673",-0.143847420728842,0.184417749153055,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"674",-0.227097799983545,0.18535390720667,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"675",-0.164273772382859,0.183243309408808,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"676",-0.228235525262675,0.185679776002223,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"677",-0.303281766922478,0.184476048377093,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"678",-0.0979063902866593,0.182844791944617,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"679",-0.381139603452167,0.18565783966085,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"680",-0.154133124850907,0.186537072702349,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"681",-0.0882929194295677,0.252864613613486,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"682",-0.0856480865774001,0.250030093122947,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"683",-0.101035608641944,0.251098276079346,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"684",-0.104815921936516,0.252130633917208,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"685",-0.0614342548000841,0.254420123951324,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"686",-0.139853430849248,0.252384205060554,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"687",-0.203995610627272,0.251830158041323,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"688",-0.118872183609771,0.25503070516666,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"689",-0.147730230422365,0.249492984236224,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"690",-0.0818167299795088,0.252569821038092,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"691",-0.0873333922362009,0.252125727479168,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"692",-0.058463890832028,0.253284176682628,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"693",-0.0536601658566499,0.252926701275666,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"694",-0.122952503944285,0.250767814993574,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"695",-0.0600217089910017,0.253021855348837,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"696",-0.126542832802299,0.251637359526767,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"697",-0.0987388314656465,0.253664417102552,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"698",-0.109382565460109,0.251435949964317,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"699",-0.174008265440974,0.251810977192675,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"700",-0.0827604733420161,0.252505235451455,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"701",-0.128968200876643,0.289468127595348,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"702",-0.103381370169927,0.291587074279516,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"703",-0.0643050277697327,0.290958718430274,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"704",-0.129002663664195,0.291311514726639,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"705",-0.114536167037048,0.291294767723666,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"706",-0.145462287539628,0.290793451901313,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"707",-0.114020285078605,0.289472014997239,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"708",-0.125081955569382,0.292502178327904,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"709",-0.155511310155405,0.287724830074853,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"710",-0.115310926042752,0.290869524891922,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"711",-0.10057962856387,0.292011231975251,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"712",-0.137174758051425,0.288419518468039,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"713",-0.208027388846678,0.290178818027088,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"714",-0.134822680536992,0.287672008715914,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"715",-0.0479363341543472,0.288251367176424,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"716",-0.0319512832639474,0.288065625522628,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"717",-0.0704049353762672,0.289453827144489,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"718",-0.0854804394340152,0.290282552110288,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"719",-0.134795116280627,0.290269797015547,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"720",-0.0607584009922993,0.288005635843254,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"721",-0.126387267841419,0.315355778830991,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"722",-0.157453988384737,0.309255624366722,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"723",-0.115751780047953,0.315371959021002,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"724",-0.169620023088618,0.313539836649619,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"725",-0.0588308390562122,0.312828677998599,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"726",-0.125680127366141,0.313479161809726,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"727",-0.145077482051443,0.31405255505179,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"728",-0.152865282946242,0.315986533173126,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"729",-0.111744885835802,0.314312914371349,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"730",-0.107251102861021,0.310281624568119,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"731",-0.112396067492069,0.314983272940657,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"732",-0.170970802817717,0.316798593851807,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"733",-0.148035653564962,0.312403161672605,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"734",-0.125661196951525,0.314907878170432,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"735",-0.183965822650688,0.31253976293496,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"736",-0.16637971140971,0.316931571550706,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"737",-0.103591770527258,0.316706399224735,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"738",-0.156861764721853,0.318037611997133,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"739",-0.173200242307477,0.315062768136033,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"740",-0.13387734766393,0.314300116995104,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"741",-0.14925648833021,0.331871244341757,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"742",-0.031846082936066,0.330579186424716,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"743",-0.134999883590858,0.333688260726929,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"744",-0.170536873602106,0.331720739914066,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"745",-0.143969478079718,0.333413962477133,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"746",-0.156151930848503,0.330728727918163,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"747",-0.131901545360453,0.331788482338462,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"748",-0.127317175403324,0.330234442324263,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"749",-0.216213559550861,0.333423929889666,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"750",-0.119439931095426,0.331107818217585,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"751",-0.165119196319872,0.334981320274774,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"752",-0.0925765371670484,0.332481141958931,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"753",-0.111167640627015,0.331601069708203,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"754",-0.209954657806455,0.33180608478706,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"755",-0.19974827632453,0.33140204090876,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"756",-0.129146203279564,0.330554546524287,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"757",-0.076105369206439,0.331139251292518,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"758",-0.172309921735842,0.335772799309648,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"759",-0.167156969420125,0.330122836341706,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"760",-0.194567284853647,0.330789758523825,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"761",-0.111222508257166,0.347650341563816,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"762",-0.160388699100947,0.34814766408666,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"763",-0.160223062271015,0.344400632985777,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"764",-0.126317013317647,0.350671341161286,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"765",-0.127671153156181,0.348785191587266,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"766",-0.191678882002795,0.342491388760671,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"767",-0.189715093342716,0.345143538180142,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"768",-0.185973163650097,0.34859144538379,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"769",-0.169592917335865,0.346942256671264,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"770",-0.13497056762853,0.346639418834883,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"771",-0.206576544900966,0.349513294609934,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"772",-0.219204344805015,0.344534801657732,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"773",-0.211805668938929,0.346807140965184,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"774",-0.155560600997383,0.350177481168461,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"775",-0.215446034408272,0.352859101517923,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"776",-0.172643773287274,0.347422851318331,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"777",-0.100352641497742,0.344649998842307,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
"778",-0.186026208777662,0.350300600024085,"Missed speeds absent","Harmonic mean","Bimodal: 40% moving"
